UUID,Version,Name (en),Kategorie (en),Bezugseinheit,Modul,GWP,ODP,POCP,AP,EP,ADPE
8a768ef9-ae0b-489c-a29e-b202c9940a3d,00.01.000,Tufted wall-to-wall carpet with 100% recycled PA6 pile material and textile backing. LC3,Plastics' / 'Floorings' / 'Textile flooring,qm,A5,,,,,,
8a768ef9-ae0b-489c-a29e-b202c9940a3d,00.01.000,Tufted wall-to-wall carpet with 100% recycled PA6 pile material and textile backing. LC3,Plastics' / 'Floorings' / 'Textile flooring,qm,B1,,,,,,
8a768ef9-ae0b-489c-a29e-b202c9940a3d,00.01.000,Tufted wall-to-wall carpet with 100% recycled PA6 pile material and textile backing. LC3,Plastics' / 'Floorings' / 'Textile flooring,qm,B2,,,,,,
8a768ef9-ae0b-489c-a29e-b202c9940a3d,00.01.000,Tufted wall-to-wall carpet with 100% recycled PA6 pile material and textile backing. LC3,Plastics' / 'Floorings' / 'Textile flooring,qm,C1,,,,,,
8a768ef9-ae0b-489c-a29e-b202c9940a3d,00.01.000,Tufted wall-to-wall carpet with 100% recycled PA6 pile material and textile backing. LC3,Plastics' / 'Floorings' / 'Textile flooring,qm,C2,,,,,,
8a768ef9-ae0b-489c-a29e-b202c9940a3d,00.01.000,Tufted wall-to-wall carpet with 100% recycled PA6 pile material and textile backing. LC3,Plastics' / 'Floorings' / 'Textile flooring,qm,C3,,,,,,
8a768ef9-ae0b-489c-a29e-b202c9940a3d,00.01.000,Tufted wall-to-wall carpet with 100% recycled PA6 pile material and textile backing. LC3,Plastics' / 'Floorings' / 'Textile flooring,qm,C3,,,,,,
8a768ef9-ae0b-489c-a29e-b202c9940a3d,00.01.000,Tufted wall-to-wall carpet with 100% recycled PA6 pile material and textile backing. LC3,Plastics' / 'Floorings' / 'Textile flooring,qm,C4,,,,,,
8a768ef9-ae0b-489c-a29e-b202c9940a3d,00.01.000,Tufted wall-to-wall carpet with 100% recycled PA6 pile material and textile backing. LC3,Plastics' / 'Floorings' / 'Textile flooring,qm,D,,,,,,
8a768ef9-ae0b-489c-a29e-b202c9940a3d,00.01.000,Tufted wall-to-wall carpet with 100% recycled PA6 pile material and textile backing. LC3,Plastics' / 'Floorings' / 'Textile flooring,qm,D,,,,,,
8a768ef9-ae0b-489c-a29e-b202c9940a3d,00.01.000,Tufted wall-to-wall carpet with 100% recycled PA6 pile material and textile backing. LC3,Plastics' / 'Floorings' / 'Textile flooring,qm,D,,,,,,
8a768ef9-ae0b-489c-a29e-b202c9940a3d,00.01.000,Tufted wall-to-wall carpet with 100% recycled PA6 pile material and textile backing. LC3,Plastics' / 'Floorings' / 'Textile flooring,qm,D,,,,,,
d5d03c23-d689-4095-bdbf-e9c5109fc598,00.01.000,Tufted tiles. 100% recycled Polyamid 6 with a maximum total pile weight of 1500 g/m2. a CQuest Bio Sone+ backing,Plastics' / 'Floorings' / 'Textile flooring,qm,A1-A3,,,,,,
d5d03c23-d689-4095-bdbf-e9c5109fc598,00.01.000,Tufted tiles. 100% recycled Polyamid 6 with a maximum total pile weight of 1500 g/m2. a CQuest Bio Sone+ backing,Plastics' / 'Floorings' / 'Textile flooring,qm,A4,,,,,,
d5d03c23-d689-4095-bdbf-e9c5109fc598,00.01.000,Tufted tiles. 100% recycled Polyamid 6 with a maximum total pile weight of 1500 g/m2. a CQuest Bio Sone+ backing,Plastics' / 'Floorings' / 'Textile flooring,qm,A5,,,,,,
d5d03c23-d689-4095-bdbf-e9c5109fc598,00.01.000,Tufted tiles. 100% recycled Polyamid 6 with a maximum total pile weight of 1500 g/m2. a CQuest Bio Sone+ backing,Plastics' / 'Floorings' / 'Textile flooring,qm,B1,,,,,,
d5d03c23-d689-4095-bdbf-e9c5109fc598,00.01.000,Tufted tiles. 100% recycled Polyamid 6 with a maximum total pile weight of 1500 g/m2. a CQuest Bio Sone+ backing,Plastics' / 'Floorings' / 'Textile flooring,qm,B2,,,,,,
d5d03c23-d689-4095-bdbf-e9c5109fc598,00.01.000,Tufted tiles. 100% recycled Polyamid 6 with a maximum total pile weight of 1500 g/m2. a CQuest Bio Sone+ backing,Plastics' / 'Floorings' / 'Textile flooring,qm,C1,,,,,,
d5d03c23-d689-4095-bdbf-e9c5109fc598,00.01.000,Tufted tiles. 100% recycled Polyamid 6 with a maximum total pile weight of 1500 g/m2. a CQuest Bio Sone+ backing,Plastics' / 'Floorings' / 'Textile flooring,qm,C2,,,,,,
d5d03c23-d689-4095-bdbf-e9c5109fc598,00.01.000,Tufted tiles. 100% recycled Polyamid 6 with a maximum total pile weight of 1500 g/m2. a CQuest Bio Sone+ backing,Plastics' / 'Floorings' / 'Textile flooring,qm,C3,,,,,,
d5d03c23-d689-4095-bdbf-e9c5109fc598,00.01.000,Tufted tiles. 100% recycled Polyamid 6 with a maximum total pile weight of 1500 g/m2. a CQuest Bio Sone+ backing,Plastics' / 'Floorings' / 'Textile flooring,qm,C3,,,,,,
d5d03c23-d689-4095-bdbf-e9c5109fc598,00.01.000,Tufted tiles. 100% recycled Polyamid 6 with a maximum total pile weight of 1500 g/m2. a CQuest Bio Sone+ backing,Plastics' / 'Floorings' / 'Textile flooring,qm,C4,,,,,,
d5d03c23-d689-4095-bdbf-e9c5109fc598,00.01.000,Tufted tiles. 100% recycled Polyamid 6 with a maximum total pile weight of 1500 g/m2. a CQuest Bio Sone+ backing,Plastics' / 'Floorings' / 'Textile flooring,qm,D,,,,,,
d5d03c23-d689-4095-bdbf-e9c5109fc598,00.01.000,Tufted tiles. 100% recycled Polyamid 6 with a maximum total pile weight of 1500 g/m2. a CQuest Bio Sone+ backing,Plastics' / 'Floorings' / 'Textile flooring,qm,D,,,,,,
d5d03c23-d689-4095-bdbf-e9c5109fc598,00.01.000,Tufted tiles. 100% recycled Polyamid 6 with a maximum total pile weight of 1500 g/m2. a CQuest Bio Sone+ backing,Plastics' / 'Floorings' / 'Textile flooring,qm,D,,,,,,
d5d03c23-d689-4095-bdbf-e9c5109fc598,00.01.000,Tufted tiles. 100% recycled Polyamid 6 with a maximum total pile weight of 1500 g/m2. a CQuest Bio Sone+ backing,Plastics' / 'Floorings' / 'Textile flooring,qm,D,,,,,,
bd7ae84e-54c4-4dee-bf0e-8c22cecbcf75,00.02.000,Expanded Polystyrene (EPS) Foam Insulation (grey. density 15 kg/m�),Insulation materials' / 'Expanded polystyrene' / 'EPS grey,m3,A1-A3,,,,,,
bd7ae84e-54c4-4dee-bf0e-8c22cecbcf75,00.02.000,Expanded Polystyrene (EPS) Foam Insulation (grey. density 15 kg/m�),Insulation materials' / 'Expanded polystyrene' / 'EPS grey,m3,A5,,,,,,
bd7ae84e-54c4-4dee-bf0e-8c22cecbcf75,00.02.000,Expanded Polystyrene (EPS) Foam Insulation (grey. density 15 kg/m�),Insulation materials' / 'Expanded polystyrene' / 'EPS grey,m3,C1,,,,,,
bd7ae84e-54c4-4dee-bf0e-8c22cecbcf75,00.02.000,Expanded Polystyrene (EPS) Foam Insulation (grey. density 15 kg/m�),Insulation materials' / 'Expanded polystyrene' / 'EPS grey,m3,C2,,,,,,
bd7ae84e-54c4-4dee-bf0e-8c22cecbcf75,00.02.000,Expanded Polystyrene (EPS) Foam Insulation (grey. density 15 kg/m�),Insulation materials' / 'Expanded polystyrene' / 'EPS grey,m3,C3,,,,,,
bd7ae84e-54c4-4dee-bf0e-8c22cecbcf75,00.02.000,Expanded Polystyrene (EPS) Foam Insulation (grey. density 15 kg/m�),Insulation materials' / 'Expanded polystyrene' / 'EPS grey,m3,C4,,,,,,
bd7ae84e-54c4-4dee-bf0e-8c22cecbcf75,00.02.000,Expanded Polystyrene (EPS) Foam Insulation (grey. density 15 kg/m�),Insulation materials' / 'Expanded polystyrene' / 'EPS grey,m3,D,,,,,,
a1d7384f-f96f-4393-a8da-78d777d67c57,00.01.000,Overhead Showers,Building service engineering' / 'Sanitary' / 'Mountings,pcs.,A1-A3,,,,,,
a1d7384f-f96f-4393-a8da-78d777d67c57,00.01.000,Overhead Showers,Building service engineering' / 'Sanitary' / 'Mountings,pcs.,A4,,,,,,
a1d7384f-f96f-4393-a8da-78d777d67c57,00.01.000,Overhead Showers,Building service engineering' / 'Sanitary' / 'Mountings,pcs.,A5,,,,,,
a1d7384f-f96f-4393-a8da-78d777d67c57,00.01.000,Overhead Showers,Building service engineering' / 'Sanitary' / 'Mountings,pcs.,B1,,,,,,
a1d7384f-f96f-4393-a8da-78d777d67c57,00.01.000,Overhead Showers,Building service engineering' / 'Sanitary' / 'Mountings,pcs.,B2,,,,,,
a1d7384f-f96f-4393-a8da-78d777d67c57,00.01.000,Overhead Showers,Building service engineering' / 'Sanitary' / 'Mountings,pcs.,B3,,,,,,
a1d7384f-f96f-4393-a8da-78d777d67c57,00.01.000,Overhead Showers,Building service engineering' / 'Sanitary' / 'Mountings,pcs.,B4,,,,,,
a1d7384f-f96f-4393-a8da-78d777d67c57,00.01.000,Overhead Showers,Building service engineering' / 'Sanitary' / 'Mountings,pcs.,B5,,,,,,
a1d7384f-f96f-4393-a8da-78d777d67c57,00.01.000,Overhead Showers,Building service engineering' / 'Sanitary' / 'Mountings,pcs.,B6,,,,,,
a1d7384f-f96f-4393-a8da-78d777d67c57,00.01.000,Overhead Showers,Building service engineering' / 'Sanitary' / 'Mountings,pcs.,B6,,,,,,
a1d7384f-f96f-4393-a8da-78d777d67c57,00.01.000,Overhead Showers,Building service engineering' / 'Sanitary' / 'Mountings,pcs.,B7,,,,,,
a1d7384f-f96f-4393-a8da-78d777d67c57,00.01.000,Overhead Showers,Building service engineering' / 'Sanitary' / 'Mountings,pcs.,C1,,,,,,
a1d7384f-f96f-4393-a8da-78d777d67c57,00.01.000,Overhead Showers,Building service engineering' / 'Sanitary' / 'Mountings,pcs.,C2,,,,,,
a1d7384f-f96f-4393-a8da-78d777d67c57,00.01.000,Overhead Showers,Building service engineering' / 'Sanitary' / 'Mountings,pcs.,C3,,,,,,
a1d7384f-f96f-4393-a8da-78d777d67c57,00.01.000,Overhead Showers,Building service engineering' / 'Sanitary' / 'Mountings,pcs.,C4,,,,,,
a1d7384f-f96f-4393-a8da-78d777d67c57,00.01.000,Overhead Showers,Building service engineering' / 'Sanitary' / 'Mountings,pcs.,D,,,,,,
a67a85c0-8ccd-4c00-b56d-9cd1729ed697,00.01.000,Therma? TR24,Insulation materials' / 'Polyurethane rigid foam' / 'PIR rigid foam,qm,A1-A3,,,,,,
a67a85c0-8ccd-4c00-b56d-9cd1729ed697,00.01.000,Therma? TR24,Insulation materials' / 'Polyurethane rigid foam' / 'PIR rigid foam,qm,A4,,,,,,
a67a85c0-8ccd-4c00-b56d-9cd1729ed697,00.01.000,Therma? TR24,Insulation materials' / 'Polyurethane rigid foam' / 'PIR rigid foam,qm,A5,,,,,,
a67a85c0-8ccd-4c00-b56d-9cd1729ed697,00.01.000,Therma? TR24,Insulation materials' / 'Polyurethane rigid foam' / 'PIR rigid foam,qm,C1,,,,,,
a67a85c0-8ccd-4c00-b56d-9cd1729ed697,00.01.000,Therma? TR24,Insulation materials' / 'Polyurethane rigid foam' / 'PIR rigid foam,qm,C2,,,,,,
a67a85c0-8ccd-4c00-b56d-9cd1729ed697,00.01.000,Therma? TR24,Insulation materials' / 'Polyurethane rigid foam' / 'PIR rigid foam,qm,C3,,,,,,
a67a85c0-8ccd-4c00-b56d-9cd1729ed697,00.01.000,Therma? TR24,Insulation materials' / 'Polyurethane rigid foam' / 'PIR rigid foam,qm,C4,,,,,,
a67a85c0-8ccd-4c00-b56d-9cd1729ed697,00.01.000,Therma? TR24,Insulation materials' / 'Polyurethane rigid foam' / 'PIR rigid foam,qm,D,,,,,,
4e6d12b9-af77-451e-a69b-d9cb499e650d,00.00.039,Flat glass ? PRESS GLASS Holding SA ? Float glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,A1-A3,,,,,,
4e6d12b9-af77-451e-a69b-d9cb499e650d,00.00.039,Flat glass ? PRESS GLASS Holding SA ? Float glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,A4,,,,,,
4e6d12b9-af77-451e-a69b-d9cb499e650d,00.00.039,Flat glass ? PRESS GLASS Holding SA ? Float glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,A5,,,,,,
4e6d12b9-af77-451e-a69b-d9cb499e650d,00.00.039,Flat glass ? PRESS GLASS Holding SA ? Float glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,B1,,,,,,
4e6d12b9-af77-451e-a69b-d9cb499e650d,00.00.039,Flat glass ? PRESS GLASS Holding SA ? Float glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,B2,,,,,,
4e6d12b9-af77-451e-a69b-d9cb499e650d,00.00.039,Flat glass ? PRESS GLASS Holding SA ? Float glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,B3,,,,,,
4e6d12b9-af77-451e-a69b-d9cb499e650d,00.00.039,Flat glass ? PRESS GLASS Holding SA ? Float glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,B4,,,,,,
4e6d12b9-af77-451e-a69b-d9cb499e650d,00.00.039,Flat glass ? PRESS GLASS Holding SA ? Float glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,B5,,,,,,
4e6d12b9-af77-451e-a69b-d9cb499e650d,00.00.039,Flat glass ? PRESS GLASS Holding SA ? Float glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,B6,,,,,,
4e6d12b9-af77-451e-a69b-d9cb499e650d,00.00.039,Flat glass ? PRESS GLASS Holding SA ? Float glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,B7,,,,,,
4e6d12b9-af77-451e-a69b-d9cb499e650d,00.00.039,Flat glass ? PRESS GLASS Holding SA ? Float glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,C1,,,,,,
4e6d12b9-af77-451e-a69b-d9cb499e650d,00.00.039,Flat glass ? PRESS GLASS Holding SA ? Float glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,C2,,,,,,
4e6d12b9-af77-451e-a69b-d9cb499e650d,00.00.039,Flat glass ? PRESS GLASS Holding SA ? Float glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,C3,,,,,,
4e6d12b9-af77-451e-a69b-d9cb499e650d,00.00.039,Flat glass ? PRESS GLASS Holding SA ? Float glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,C4,,,,,,
4e6d12b9-af77-451e-a69b-d9cb499e650d,00.00.039,Flat glass ? PRESS GLASS Holding SA ? Float glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,D,,,,,,
7d80823c-5318-4bb8-9976-533ebe3c1dd9,00.00.004,Multi- pane insulating glass (MIG. 3-pane structure) ? PRESS GLASS Holding SA ? Glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,A1-A3,,,,,,
7d80823c-5318-4bb8-9976-533ebe3c1dd9,00.00.004,Multi- pane insulating glass (MIG. 3-pane structure) ? PRESS GLASS Holding SA ? Glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,A4,,,,,,
7d80823c-5318-4bb8-9976-533ebe3c1dd9,00.00.004,Multi- pane insulating glass (MIG. 3-pane structure) ? PRESS GLASS Holding SA ? Glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,A5,,,,,,
7d80823c-5318-4bb8-9976-533ebe3c1dd9,00.00.004,Multi- pane insulating glass (MIG. 3-pane structure) ? PRESS GLASS Holding SA ? Glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,B1,,,,,,
7d80823c-5318-4bb8-9976-533ebe3c1dd9,00.00.004,Multi- pane insulating glass (MIG. 3-pane structure) ? PRESS GLASS Holding SA ? Glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,B2,,,,,,
7d80823c-5318-4bb8-9976-533ebe3c1dd9,00.00.004,Multi- pane insulating glass (MIG. 3-pane structure) ? PRESS GLASS Holding SA ? Glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,B3,,,,,,
7d80823c-5318-4bb8-9976-533ebe3c1dd9,00.00.004,Multi- pane insulating glass (MIG. 3-pane structure) ? PRESS GLASS Holding SA ? Glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,B4,,,,,,
7d80823c-5318-4bb8-9976-533ebe3c1dd9,00.00.004,Multi- pane insulating glass (MIG. 3-pane structure) ? PRESS GLASS Holding SA ? Glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,B5,,,,,,
7d80823c-5318-4bb8-9976-533ebe3c1dd9,00.00.004,Multi- pane insulating glass (MIG. 3-pane structure) ? PRESS GLASS Holding SA ? Glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,B6,,,,,,
7d80823c-5318-4bb8-9976-533ebe3c1dd9,00.00.004,Multi- pane insulating glass (MIG. 3-pane structure) ? PRESS GLASS Holding SA ? Glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,B7,,,,,,
7d80823c-5318-4bb8-9976-533ebe3c1dd9,00.00.004,Multi- pane insulating glass (MIG. 3-pane structure) ? PRESS GLASS Holding SA ? Glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,C1,,,,,,
7d80823c-5318-4bb8-9976-533ebe3c1dd9,00.00.004,Multi- pane insulating glass (MIG. 3-pane structure) ? PRESS GLASS Holding SA ? Glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,C2,,,,,,
7d80823c-5318-4bb8-9976-533ebe3c1dd9,00.00.004,Multi- pane insulating glass (MIG. 3-pane structure) ? PRESS GLASS Holding SA ? Glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,C3,,,,,,
7d80823c-5318-4bb8-9976-533ebe3c1dd9,00.00.004,Multi- pane insulating glass (MIG. 3-pane structure) ? PRESS GLASS Holding SA ? Glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,C4,,,,,,
7d80823c-5318-4bb8-9976-533ebe3c1dd9,00.00.004,Multi- pane insulating glass (MIG. 3-pane structure) ? PRESS GLASS Holding SA ? Glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,D,,,,,,
7ca6b663-d17e-42dd-9cad-8b4df788c352,00.00.041,Multi- pane insulating glass (MIG. 3-pane structure) ? PRESS GLASS Holding SA ? Glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,A1-A3,,,,,,
7ca6b663-d17e-42dd-9cad-8b4df788c352,00.00.041,Multi- pane insulating glass (MIG. 3-pane structure) ? PRESS GLASS Holding SA ? Glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,A4,,,,,,
7ca6b663-d17e-42dd-9cad-8b4df788c352,00.00.041,Multi- pane insulating glass (MIG. 3-pane structure) ? PRESS GLASS Holding SA ? Glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,A5,,,,,,
7ca6b663-d17e-42dd-9cad-8b4df788c352,00.00.041,Multi- pane insulating glass (MIG. 3-pane structure) ? PRESS GLASS Holding SA ? Glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,B1,,,,,,
7ca6b663-d17e-42dd-9cad-8b4df788c352,00.00.041,Multi- pane insulating glass (MIG. 3-pane structure) ? PRESS GLASS Holding SA ? Glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,B2,,,,,,
7ca6b663-d17e-42dd-9cad-8b4df788c352,00.00.041,Multi- pane insulating glass (MIG. 3-pane structure) ? PRESS GLASS Holding SA ? Glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,B3,,,,,,
7ca6b663-d17e-42dd-9cad-8b4df788c352,00.00.041,Multi- pane insulating glass (MIG. 3-pane structure) ? PRESS GLASS Holding SA ? Glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,B4,,,,,,
7ca6b663-d17e-42dd-9cad-8b4df788c352,00.00.041,Multi- pane insulating glass (MIG. 3-pane structure) ? PRESS GLASS Holding SA ? Glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,B5,,,,,,
7ca6b663-d17e-42dd-9cad-8b4df788c352,00.00.041,Multi- pane insulating glass (MIG. 3-pane structure) ? PRESS GLASS Holding SA ? Glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,B6,,,,,,
7ca6b663-d17e-42dd-9cad-8b4df788c352,00.00.041,Multi- pane insulating glass (MIG. 3-pane structure) ? PRESS GLASS Holding SA ? Glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,B7,,,,,,
7ca6b663-d17e-42dd-9cad-8b4df788c352,00.00.041,Multi- pane insulating glass (MIG. 3-pane structure) ? PRESS GLASS Holding SA ? Glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,C1,,,,,,
7ca6b663-d17e-42dd-9cad-8b4df788c352,00.00.041,Multi- pane insulating glass (MIG. 3-pane structure) ? PRESS GLASS Holding SA ? Glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,C2,,,,,,
7ca6b663-d17e-42dd-9cad-8b4df788c352,00.00.041,Multi- pane insulating glass (MIG. 3-pane structure) ? PRESS GLASS Holding SA ? Glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,C3,,,,,,
7ca6b663-d17e-42dd-9cad-8b4df788c352,00.00.041,Multi- pane insulating glass (MIG. 3-pane structure) ? PRESS GLASS Holding SA ? Glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,C4,,,,,,
7ca6b663-d17e-42dd-9cad-8b4df788c352,00.00.041,Multi- pane insulating glass (MIG. 3-pane structure) ? PRESS GLASS Holding SA ? Glass,Components for windows and curtain walls' / 'Infill' / 'Transparent infill,qm,D,,,,,,
1d9ca1d8-7ff3-4533-b828-a4c96bf31066,00.02.000,gypsum fibre board,Mineral building products' / 'Binder' / 'Gypsum,qm,A1-A3,,,,,,
1d9ca1d8-7ff3-4533-b828-a4c96bf31066,00.02.000,gypsum fibre board,Mineral building products' / 'Binder' / 'Gypsum,qm,A4,,,,,,
1d9ca1d8-7ff3-4533-b828-a4c96bf31066,00.02.000,gypsum fibre board,Mineral building products' / 'Binder' / 'Gypsum,qm,A5,,,,,,
1d9ca1d8-7ff3-4533-b828-a4c96bf31066,00.02.000,gypsum fibre board,Mineral building products' / 'Binder' / 'Gypsum,qm,C1,,,,,,
1d9ca1d8-7ff3-4533-b828-a4c96bf31066,00.02.000,gypsum fibre board,Mineral building products' / 'Binder' / 'Gypsum,qm,C2,,,,,,
1d9ca1d8-7ff3-4533-b828-a4c96bf31066,00.02.000,gypsum fibre board,Mineral building products' / 'Binder' / 'Gypsum,qm,C3,,,,,,
1d9ca1d8-7ff3-4533-b828-a4c96bf31066,00.02.000,gypsum fibre board,Mineral building products' / 'Binder' / 'Gypsum,qm,C4,,,,,,
1d9ca1d8-7ff3-4533-b828-a4c96bf31066,00.02.000,gypsum fibre board,Mineral building products' / 'Binder' / 'Gypsum,qm,D,,,,,,
e5823554-63df-46c5-8b2a-91edb50c1e58,00.01.000,Methacrylate resins as binding agents for methacrylate resin products,Coverings' / 'Reactive resin' / 'Reaction resin on methacrylate basis,kg,A1-A3,4389.00,0.00,0.00,0.01,0.00,0.00
f622a9af-864c-4343-8ce7-8f33c8754488,00.02.000,flooring elements,Mineral building products' / 'Binder' / 'Gypsum,qm,A1-A3,,,,,,
f622a9af-864c-4343-8ce7-8f33c8754488,00.02.000,flooring elements,Mineral building products' / 'Binder' / 'Gypsum,qm,A4,,,,,,
f622a9af-864c-4343-8ce7-8f33c8754488,00.02.000,flooring elements,Mineral building products' / 'Binder' / 'Gypsum,qm,A5,,,,,,
f622a9af-864c-4343-8ce7-8f33c8754488,00.02.000,flooring elements,Mineral building products' / 'Binder' / 'Gypsum,qm,C1,,,,,,
f622a9af-864c-4343-8ce7-8f33c8754488,00.02.000,flooring elements,Mineral building products' / 'Binder' / 'Gypsum,qm,C2,,,,,,
f622a9af-864c-4343-8ce7-8f33c8754488,00.02.000,flooring elements,Mineral building products' / 'Binder' / 'Gypsum,qm,C3,,,,,,
